time/s	Ewe/V	<I>/mA	
1.686005957407906E+002	8.8321477E-001	-3.071573552340279E+000
1.686255957401590E+002	8.8272810E-001	-3.028937287852166E+000
1.686505957395275E+002	8.8218427E-001	-3.097027777433405E+000
1.686755957388959E+002	8.8174295E-001	-3.095118599012494E+000
1.687005957382644E+002	8.8116330E-001	-3.030846308395265E+000
1.687255957376328E+002	8.8064092E-001	-3.156209374517211E+000
1.687505957370013E+002	8.8022572E-001	-3.088755198270086E+000
1.687755957363697E+002	8.7972486E-001	-2.916937994584451E+000
1.688005957357382E+002	8.7921429E-001	-2.956392380073673E+000
1.688255957351066E+002	8.7867516E-001	-2.972301287651064E+000
1.688505957344751E+002	8.7820053E-001	-3.095755014866590E+000
1.688755957338435E+002	8.7770194E-001	-3.170845591872947E+000
1.689005957332120E+002	8.7720811E-001	-3.071573341563351E+000
1.689255957325804E+002	8.7672627E-001	-3.141573089808233E+000
1.689505957319489E+002	8.7614906E-001	-3.027664606496696E+000
1.689755957313173E+002	8.7564796E-001	-3.063300823867326E+000
1.690005957306857E+002	8.7524247E-001	-2.979937707111240E+000
1.690255957300542E+002	8.7467235E-001	-3.108482162430882E+000
1.690505957294226E+002	8.7419522E-001	-2.972301202341921E+000
1.690755957287911E+002	8.7368232E-001	-3.033391862958666E+000
1.691005957281595E+002	8.7316471E-001	-3.126300518289227E+000
1.691255957275280E+002	8.7270671E-001	-3.155572987347838E+000
1.691505957268964E+002	8.7217712E-001	-2.999664724990737E+000
1.691755957262649E+002	8.7167859E-001	-3.280935996174818E+000
1.692005957256333E+002	8.7118006E-001	-3.062664319053301E+000
1.692255957250018E+002	8.7067908E-001	-3.174663754105577E+000
1.692505957243702E+002	8.7021863E-001	-3.297481458038099E+000
1.692755957237387E+002	8.6969626E-001	-3.114846064522858E+000
1.693005957231071E+002	8.6920494E-001	-3.172118421867497E+000
1.693255957224756E+002	8.6868960E-001	-3.178481822609903E+000
1.693505957218440E+002	8.6813611E-001	-3.165754778906699E+000
1.693755957212124E+002	8.6768770E-001	-3.223027045875792E+000
1.694005957205809E+002	8.6720818E-001	-3.154300125092270E+000
1.694255957199493E+002	8.6668342E-001	-3.203300204649583E+000
1.694505957193178E+002	8.6615145E-001	-3.331208221912385E+000
1.694755957186862E+002	8.6566955E-001	-3.255481548011304E+000
1.695005957180547E+002	8.6517817E-001	-3.286026921272285E+000
1.695255957174231E+002	8.6468434E-001	-3.326753992885344E+000
1.695505957167916E+002	8.6420250E-001	-3.208390807583925E+000
1.695755957161600E+002	8.6370629E-001	-3.293026854693906E+000
1.696005957155285E+002	8.6321020E-001	-3.340117471814157E+000
1.696255957148969E+002	8.6270207E-001	-3.349026507437245E+000
1.696505957142654E+002	8.6219865E-001	-3.265027021020641E+000
1.696755957136338E+002	8.6159748E-001	-3.272026933133603E+000
1.697005957130023E+002	8.6121595E-001	-3.292390363216398E+000
1.697255957123707E+002	8.6072683E-001	-3.363026386499409E+000
1.697505957117392E+002	8.6020440E-001	-3.326754025071864E+000
1.697755957111076E+002	8.5973203E-001	-3.146027698069815E+000
1.698005957104760E+002	8.5916442E-001	-3.405662615001205E+000
1.698255957098445E+002	8.5866821E-001	-3.427298659533292E+000
1.698505957092129E+002	8.5818148E-001	-3.254208777546888E+000
1.698755957085814E+002	8.5763288E-001	-3.352844659984115E+000
1.699005957079498E+002	8.5721302E-001	-3.383389961719518E+000
1.699255957073183E+002	8.5669780E-001	-3.411389688402416E+000
1.699505957066867E+002	8.5623020E-001	-3.287299516946078E+000
1.699755957060552E+002	8.5569823E-001	-3.359208195656549E+000
1.700005957054236E+002	8.5519016E-001	-3.291754334270969E+000
1.700255957047921E+002	8.5470587E-001	-3.405026278346782E+000
1.700505957041605E+002	8.5418350E-001	-3.436207791566844E+000
1.700755957035290E+002	8.5373026E-001	-3.513207410573973E+000
1.701005957028974E+002	8.5313380E-001	-3.382117393910889E+000
1.701255957022659E+002	8.5268062E-001	-3.425389508008958E+000
1.701505957016343E+002	8.5215586E-001	-3.362389993667609E+000
1.701755957010027E+002	8.5169542E-001	-3.398662516474730E+000
1.702005957003712E+002	8.5121351E-001	-3.427298840433370E+000
1.702255956997396E+002	8.5062915E-001	-3.487116490453488E+000
1.702505956991081E+002	8.5020214E-001	-3.375117441117766E+000
1.702755956984765E+002	8.4968209E-001	-3.490298399031175E+000
1.703005956978450E+002	8.4920979E-001	-3.486480192542086E+000
1.703255956972134E+002	8.4870166E-001	-3.451480496078744E+000
1.703505956965819E+002	8.4818405E-001	-3.493480250984437E+000
1.703755956959503E+002	8.4768307E-001	-3.537389087826021E+000
1.704005956953188E+002	8.4713203E-001	-3.380844610333442E+000
1.704255956946872E+002	8.4669310E-001	-3.509389259517192E+000
1.704505956940557E+002	8.4618264E-001	-3.503662030547858E+000
1.704755956934241E+002	8.4561002E-001	-3.555843496620668E+000
1.705005956927926E+002	8.4517831E-001	-3.501116465181095E+000
1.705255956921610E+002	8.4470600E-001	-3.522752788662904E+000
1.705505956915295E+002	8.4418595E-001	-3.478844003379351E+000
1.705755956908979E+002	8.4368259E-001	-3.387208113819369E+000
1.706005956902663E+002	8.4322453E-001	-3.500480423122657E+000
1.706255956896348E+002	8.4271175E-001	-3.562843525409711E+000
1.706505956890032E+002	8.4220123E-001	-3.505571000725034E+000
1.706755956883717E+002	8.4171933E-001	-3.566025205850607E+000
1.707005956877401E+002	8.4121120E-001	-3.494116762876512E+000
1.707255956871086E+002	8.4068167E-001	-3.479480413645518E+000
1.707505956864770E+002	8.4016162E-001	-3.636024810969829E+000
1.707755956858455E+002	8.3968216E-001	-3.589570534527303E+000
1.708005956852139E+002	8.3925033E-001	-3.524662028551104E+000
1.708255956845824E+002	8.3864206E-001	-3.473116706758745E+000
1.708505956839508E+002	8.3816737E-001	-3.547570880502455E+000
1.708755956833193E+002	8.3771896E-001	-3.538025497496136E+000
1.709005956826877E+002	8.3720130E-001	-3.481389423757790E+000
1.709255956820562E+002	8.3668357E-001	-3.582570807933800E+000
1.709505956814246E+002	8.3623761E-001	-3.714297158867119E+000
1.709755956807930E+002	8.3568645E-001	-3.527843741178511E+000
1.710005956801615E+002	8.3517605E-001	-3.693297209739676E+000
1.710255956795299E+002	8.3472753E-001	-3.579388917982584E+000
1.710505956788984E+002	8.3423841E-001	-3.547570825964215E+000
1.710755956782668E+002	8.3373040E-001	-3.573025318682213E+000
1.711005956776353E+002	8.3321506E-001	-3.583206979334364E+000
1.711255956770037E+002	8.3269513E-001	-3.608025119453675E+000
1.711505956763722E+002	8.3221084E-001	-3.565388951301575E+000
1.711755956757406E+002	8.3168370E-001	-3.567298038452876E+000
1.712005956751091E+002	8.3122802E-001	-3.550752531141050E+000
1.712255956744775E+002	8.3073419E-001	-3.651297584176061E+000
1.712505956738460E+002	8.3021903E-001	-3.614388643801220E+000
1.712755956732144E+002	8.2969177E-001	-3.551388913244004E+000
1.713005956725829E+002	8.2925045E-001	-3.616297674626107E+000
1.713256956719488E+002	8.2872140E-001	-3.632950235156727E+000
1.713507956713147E+002	8.2819337E-001	-3.657374003573402E+000
1.713757956706831E+002	8.2767361E-001	-3.641752211302514E+000
1.714007956700516E+002	8.2715601E-001	-3.647479415982986E+000
1.714257956694200E+002	8.2671463E-001	-3.585116077214465E+000
1.714507956687885E+002	8.2623994E-001	-3.610570562183867E+000
1.714757956681569E+002	8.2569373E-001	-3.664661272019174E+000
1.715007956675254E+002	8.2516181E-001	-3.772205986827593E+000
1.715257956668938E+002	8.2472050E-001	-3.714933486282817E+000
1.715507956662623E+002	8.2417172E-001	-3.641752097457655E+000
1.715757956656307E+002	8.2372087E-001	-3.700933697223666E+000
1.716007956649992E+002	8.2318658E-001	-3.703478956520570E+000
1.716257956643676E+002	8.2266653E-001	-3.889296239912511E+000
1.716507956637361E+002	8.2224667E-001	-3.825660324245689E+000
1.716757956631045E+002	8.2174575E-001	-3.831387423127900E+000
1.717007956624730E+002	8.2123762E-001	-3.828842260539531E+000
1.717257956618414E+002	8.2068896E-001	-3.755660662800068E+000
1.717507956612099E+002	8.2021904E-001	-3.718115258514871E+000
1.717757956605783E+002	8.1980163E-001	-3.821842216253282E+000
1.718007956599467E+002	8.1920516E-001	-3.736569778174157E+000
1.718257956593152E+002	8.1873047E-001	-3.770296963602306E+000
1.718507956586836E+002	8.1819850E-001	-3.876569105088706E+000
1.718757956580521E+002	8.1775010E-001	-3.815478462874879E+000
1.719007956574205E+002	8.1721568E-001	-3.891205385625355E+000
1.719257956567890E+002	8.1670523E-001	-3.837750910520550E+000
1.719507956561574E+002	8.1617558E-001	-4.024841134846213E+000
1.719757956555259E+002	8.1566036E-001	-4.006386795043944E+000
1.720007956548943E+002	8.1521195E-001	-3.749296936988834E+000
1.720257956542628E+002	8.1463939E-001	-3.965023245811469E+000
1.720507956536312E+002	8.1420761E-001	-3.854932782649998E+000
1.720757956529997E+002	8.1362796E-001	-3.884205399751664E+000
1.721007956523681E+002	8.1308407E-001	-4.034386600106956E+000
1.721257956517366E+002	8.1260222E-001	-3.948477709889424E+000
1.721507956511050E+002	8.1215137E-001	-4.036295427083975E+000
1.721757956504734E+002	8.1162179E-001	-3.986659364849331E+000
1.722007956498419E+002	8.1108981E-001	-4.071295101344575E+000
1.722257956492103E+002	8.1067473E-001	-3.959295914471127E+000
1.722507956485788E+002	8.1016177E-001	-3.941477917134748E+000
1.722757956479472E+002	8.0967522E-001	-4.016568290144185E+000
1.723007956473157E+002	8.0909073E-001	-4.091658969819548E+000
1.723257956466841E+002	8.0865657E-001	-4.143204299509527E+000
1.723507956460526E+002	8.0811983E-001	-4.084022591412094E+000
1.723757956454210E+002	8.0759746E-001	-4.043931903690108E+000
1.724007956447895E+002	8.0712032E-001	-4.049023062884807E+000
1.724257956441579E+002	8.0665040E-001	-4.019114178121086E+000
1.724507956435264E+002	8.0610895E-001	-4.120295380353951E+000
1.724757956428948E+002	8.0561274E-001	-4.067477379143241E+000
1.725007956422633E+002	8.0520004E-001	-4.075113895088435E+000
1.725257956416317E+002	8.0469191E-001	-4.177567314654581E+000
1.725507956410002E+002	8.0416709E-001	-4.094841040372842E+000
1.725757956403686E+002	8.0366141E-001	-4.099295550584806E+000
1.726007956397370E+002	8.0313891E-001	-4.023568247854726E+000
1.726257956391055E+002	8.0260950E-001	-4.204294646978394E+000
1.726507956384739E+002	8.0209649E-001	-4.096750155538331E+000
1.726757956378424E+002	8.0164808E-001	-4.145113581568019E+000
1.727007956372108E+002	8.0117816E-001	-4.273021272420888E+000
1.727257956365793E+002	8.0064851E-001	-4.228476617336263E+000
1.727507956359477E+002	8.0019772E-001	-4.327111809104643E+000
1.727757956353162E+002	7.9966819E-001	-4.183294739574190E+000
1.728007956346846E+002	7.9916239E-001	-4.162294842004787E+000
1.728257956340531E+002	7.9865426E-001	-4.146385802328595E+000
1.728507956334215E+002	7.9807937E-001	-4.053477258682255E+000
1.728757956327900E+002	7.9761899E-001	-4.099931553155173E+000
1.729007956321584E+002	7.9710376E-001	-4.178840340673943E+000
1.729257956315269E+002	7.9659796E-001	-4.336657706201080E+000
1.729507956308953E+002	7.9616380E-001	-4.269203107058992E+000
1.729757956302637E+002	7.9567730E-001	-4.295930497944362E+000
1.730007956296322E+002	7.9508561E-001	-4.276839915961048E+000
1.730257956290006E+002	7.9465860E-001	-4.329657738655825E+000
1.730507956283691E+002	7.9411227E-001	-4.257749222815050E+000
1.730757956277375E+002	7.9360664E-001	-4.280657831579454E+000
1.731007956271060E+002	7.9315579E-001	-4.287657824754717E+000
1.731257956264744E+002	7.9262376E-001	-4.217658417224904E+000
1.731507956258429E+002	7.9214430E-001	-4.187749291509398E+000
1.731757956252113E+002	7.9166728E-001	-4.218931196928026E+000
1.732007956245798E+002	7.9117340E-001	-4.199203798621909E+000
1.732257956239482E+002	7.9067731E-001	-4.257112441211973E+000
1.732507956233167E+002	7.9012150E-001	-4.372293998002998E+000
1.732757956226851E+002	7.8965384E-001	-4.327112110704192E+000
1.733007956220536E+002	7.8916007E-001	-4.320112542957077E+000
1.733257956214220E+002	7.8864485E-001	-4.455020567476765E+000
1.733507956207905E+002	7.8812003E-001	-4.328385024517800E+000
1.733757956201589E+002	7.8763103E-001	-4.447384192645558E+000
1.734007956195273E+002	7.8710377E-001	-4.358930151313540E+000
1.734257956188958E+002	7.8665769E-001	-4.189022004902338E+000
1.734507956182642E+002	7.8607094E-001	-4.451202716529366E+000
1.734757956176327E+002	7.8565580E-001	-4.400929764360200E+000
1.735007956170011E+002	7.8511441E-001	-4.364657431840904E+000
1.735257956163696E+002	7.8465396E-001	-4.365929902493946E+000
1.735507956157380E+002	7.8412676E-001	-4.355112069696180E+000
1.735757956151065E+002	7.8360194E-001	-4.500838659852739E+000
1.736007956144749E+002	7.8315586E-001	-4.299112469255945E+000
1.736257956138434E+002	7.8265721E-001	-4.485566049814231E+000
1.736507956132118E+002	7.8211814E-001	-4.502747609913364E+000
1.736757956125803E+002	7.8169358E-001	-4.510384113788596E+000
1.737007956119487E+002	7.8117824E-001	-4.523110866546636E+000
1.737257956113172E+002	7.8060818E-001	-4.511656677573917E+000
1.737507956106856E+002	7.8016210E-001	-4.556838477700961E+000
1.737757956100540E+002	7.7967787E-001	-4.435293544381878E+000
1.738007956094225E+002	7.7911967E-001	-4.561292680650961E+000
1.738257956087909E+002	7.7860916E-001	-4.613474285453556E+000
1.738507956081594E+002	7.7815831E-001	-4.635746614932998E+000
1.738757956075278E+002	7.7766210E-001	-4.561928896009931E+000
1.739007956068963E+002	7.7714211E-001	-4.713382430374622E+000
1.739257956062647E+002	7.7660537E-001	-4.645928404182191E+000
1.739507956056332E+002	7.7616167E-001	-4.649110243320457E+000
1.739757956050016E+002	7.7563691E-001	-4.657382897138625E+000
1.740007956043701E+002	7.7509773E-001	-4.687291803658013E+000
1.740257956037385E+002	7.7463019E-001	-4.623019725382349E+000
1.740507956031070E+002	7.7412212E-001	-4.677110315859323E+000
1.740757956024754E+002	7.7364016E-001	-4.672655597031136E+000
1.741007956018439E+002	7.7315354E-001	-4.773836930841213E+000
1.741257956012123E+002	7.7260727E-001	-4.755382595062247E+000
1.741507956005808E+002	7.7216595E-001	-4.717200839519506E+000
1.741757955999492E+002	7.7161258E-001	-4.777018886506568E+000
1.742007955993176E+002	7.7114505E-001	-4.768109486401087E+000
1.742257955986861E+002	7.7065361E-001	-4.787837072908900E+000
1.742507955980545E+002	7.7015740E-001	-4.789109394848339E+000
1.742757955974230E+002	7.6966125E-001	-4.773836779892449E+000
1.743007955967914E+002	7.6915073E-001	-4.803109256327176E+000
1.743257955961599E+002	7.6863551E-001	-4.866109279245144E+000
1.743507955955283E+002	7.6813692E-001	-4.773836669921874E+000
1.743757955948968E+002	7.6763356E-001	-4.843836305141450E+000
1.744007955942652E+002	7.6716363E-001	-4.841291135847584E+000
1.744257955936337E+002	7.6667458E-001	-4.794200517088186E+000
1.744507955930021E+002	7.6619273E-001	-4.840018136352313E+000
1.744757955923706E+002	7.6564890E-001	-4.812654565870758E+000
1.745007955917390E+002	7.6521945E-001	-4.904927151054153E+000
1.745257955911075E+002	7.6465178E-001	-4.952653837054935E+000
1.745507955904759E+002	7.6415318E-001	-4.840018198490164E+000
1.745757955898443E+002	7.6360929E-001	-4.941199833154666E+000
1.746007955892128E+002	7.6311791E-001	-4.887745380252589E+000
1.746257955885812E+002	7.6263601E-001	-4.973654091060155E+000
1.746507955879497E+002	7.6218277E-001	-4.927836052179330E+000
1.746757955873181E+002	7.6157916E-001	-4.955835831165316E+000
1.747007955866866E+002	7.6118559E-001	-4.939926985204217E+000
1.747257955860550E+002	7.6069182E-001	-4.956471980810178E+000
1.747507955854235E+002	7.6016462E-001	-4.938653966188431E+000
1.747757955847919E+002	7.5963986E-001	-5.051289865672572E+000
1.748007955841604E+002	7.5916517E-001	-5.002926424890745E+000
1.748257955835288E+002	7.5859976E-001	-4.921472073793409E+000
1.748507955828973E+002	7.5820136E-001	-4.992108349800118E+000
1.748757955822657E+002	7.5761694E-001	-5.139107827246207E+000
1.749008955816316E+002	7.5719535E-001	-4.914855538221538E+000
1.749259955809976E+002	7.5666755E-001	-5.182380070388291E+000
1.749509955803660E+002	7.5615942E-001	-5.221198055595142E+000
1.749759955797344E+002	7.5564891E-001	-5.053198892027140E+000
1.750009955791029E+002	7.5519806E-001	-5.070380722284320E+000
1.750259955784713E+002	7.5467801E-001	-4.971744721233861E+000
1.750509955778398E+002	7.5416517E-001	-4.986381205469371E+000
1.750759955772082E+002	7.5362366E-001	-5.232652702331524E+000
1.751009955765767E+002	7.5315613E-001	-5.165198221206680E+000
1.751259955759451E+002	7.5269091E-001	-5.135925785303112E+000
1.751509955753136E+002	7.5215417E-001	-5.119380110800279E+000
1.751759955746820E+002	7.5162935E-001	-5.193197839409109E+000
1.752009955740505E+002	7.5112367E-001	-5.022653397172718E+000
1.752259955734189E+002	7.5064182E-001	-5.108562397807823E+000
1.752509955727874E+002	7.5014323E-001	-5.269561711549766E+000
1.752759955721558E+002	7.4961364E-001	-5.197652497738630E+000
1.753009955715243E+002	7.4911988E-001	-5.274652027040723E+000
1.753259955708927E+002	7.4868816E-001	-5.256197793334735E+000
1.753509955702611E+002	7.4816805E-001	-5.120653127431869E+000
1.753759955696296E+002	7.4770290E-001	-5.174107599556468E+000
1.754009955689980E+002	7.4713993E-001	-5.126380407661191E+000
1.754259955683665E+002	7.4666762E-001	-5.165834460258470E+000
1.754509955677349E+002	7.4614519E-001	-5.193834848701975E+000
1.754759955671034E+002	7.4563235E-001	-5.196379810869715E+000
1.755009955664718E+002	7.4513131E-001	-5.179198236465481E+000
1.755259955658403E+002	7.4464947E-001	-5.157562072128059E+000
1.755509955652087E+002	7.4412227E-001	-5.104107816219340E+000
1.755759955645772E+002	7.4360466E-001	-5.300743074268095E+000
1.756009955639456E+002	7.4318480E-001	-5.182380022555591E+000
1.756259955633141E+002	7.4265045E-001	-5.274015953689823E+000
1.756509955626825E+002	7.4215186E-001	-5.158835048824535E+000
1.756759955620510E+002	7.4164617E-001	-5.267015771716856E+000
1.757009955614194E+002	7.4117625E-001	-5.235834210067992E+000
1.757259955607879E+002	7.4068475E-001	-5.339561030864711E+000
1.757509955601563E+002	7.4020058E-001	-5.221198102235800E+000
1.757759955595247E+002	7.3965192E-001	-5.260652146488439E+000
1.758009955588932E+002	7.3912233E-001	-5.491014796346434E+000
1.758259955582616E+002	7.3859990E-001	-5.324924581199888E+000
1.758509955576301E+002	7.3815858E-001	-5.316015703678138E+000
1.758759955569985E+002	7.3768151E-001	-5.408287854045639E+000
1.759009955563670E+002	7.3718297E-001	-5.394924191236495E+000
1.759259955557354E+002	7.3665333E-001	-5.406378863006829E+000
1.759509955551039E+002	7.3615962E-001	-5.492924064248811E+000
1.759759955544723E+002	7.3559660E-001	-5.491014815270916E+000
1.760009955538408E+002	7.3522687E-001	-5.356106161922213E+000
1.760259955532092E+002	7.3466390E-001	-5.480196460485463E+000
1.760509955525777E+002	7.3412478E-001	-5.443923890590682E+000
1.760759955519461E+002	7.3368102E-001	-5.372651980072277E+000
1.761009955513146E+002	7.3314196E-001	-5.541923417747007E+000
1.761259955506830E+002	7.3264575E-001	-5.512014803737401E+000
1.761509955500514E+002	7.3219013E-001	-5.398742146492012E+000
1.761759955494199E+002	7.3162717E-001	-5.558468872159693E+000
1.762009955487883E+002	7.3122400E-001	-5.524741673618573E+000
1.762259955481568E+002	7.3066097E-001	-5.666649837642920E+000
1.762509955475252E+002	7.3019820E-001	-5.578832303583638E+000
1.762759955468937E+002	7.2965676E-001	-5.553377781212333E+000
1.763009955462621E+002	7.2913677E-001	-5.611286718845371E+000
1.763259955456306E+002	7.2862858E-001	-5.656468209922338E+000
1.763509955449990E+002	7.2821826E-001	-5.637377297878277E+000
1.763759955443675E+002	7.2767437E-001	-5.645649807304153E+000
1.764009955437359E+002	7.2721159E-001	-5.578196079730994E+000
1.764259955431044E+002	7.2664624E-001	-5.533014182895414E+000
1.764509955424728E+002	7.2620493E-001	-5.676195254325862E+000
1.764759955418413E+002	7.2567540E-001	-5.674922411143768E+000
1.765009955412097E+002	7.2515774E-001	-5.614468283951283E+000
1.765259955405782E+002	7.2464246E-001	-5.682559058517207E+000
1.765509955399466E+002	7.2410339E-001	-5.538105368167138E+000
1.765759955393150E+002	7.2369540E-001	-5.650104849040503E+000
1.766009955386835E+002	7.2318017E-001	-5.576287186145791E+000
1.766259955380519E+002	7.2267205E-001	-5.783103640228518E+000
1.766509955374204E+002	7.2218305E-001	-5.706740877628329E+000
1.766759955367888E+002	7.2168922E-001	-5.885557704120867E+000
1.767009955361573E+002	7.2117639E-001	-5.663468473106626E+000
1.767259955355257E+002	7.2067302E-001	-5.828921778053028E+000
1.767509955348942E+002	7.2012675E-001	-5.820012594610469E+000
1.767759955342626E+002	7.1966875E-001	-5.720740495026121E+000
1.768009955336311E+002	7.1915108E-001	-5.825739862620799E+000
1.768259955329995E+002	7.1861678E-001	-5.849921782314802E+000
1.768509955323680E+002	7.1813726E-001	-5.769740147441617E+000
1.768759955317364E+002	7.1769118E-001	-5.846103491336095E+000
1.769009955311049E+002	7.1719259E-001	-5.746831474304198E+000
1.769259955304733E+002	7.1667022E-001	-5.841648719459769E+000
1.769509955298417E+002	7.1614534E-001	-5.776740176826728E+000
1.769759955292102E+002	7.1566117E-001	-5.785012827068570E+000
1.770009955285786E+002	7.1521509E-001	-5.838467416316249E+000
1.770259955279471E+002	7.1467113E-001	-5.959375364780410E+000
1.770509955273155E+002	7.1419644E-001	-5.969556977897867E+000
1.770759955266840E+002	7.1372408E-001	-5.816831006854777E+000
1.771009955260524E+002	7.1314687E-001	-5.909103012084955E+000
1.771259955254209E+002	7.1262443E-001	-6.016011350303884E+000
1.771509955247893E+002	7.1220219E-001	-5.857558150291460E+000
1.771759955241578E+002	7.1162015E-001	-5.993102519661189E+000
1.772009955235262E+002	7.1116686E-001	-5.901466722339407E+000
1.772259955228947E+002	7.1067786E-001	-6.045920769870278E+000
1.772509955222631E+002	7.1016502E-001	-5.895103282630444E+000
1.772759955216316E+002	7.0964736E-001	-5.816194500625119E+000
1.773009955210000E+002	7.0917737E-001	-6.074556322246794E+000
1.773259955203685E+002	7.0864785E-001	-5.892557923495772E+000
1.773509955197369E+002	7.0819455E-001	-5.963829982280719E+000
1.773759955191053E+002	7.0763636E-001	-6.036375124752531E+000
1.774009955184738E+002	7.0714259E-001	-6.117192616313716E+000
1.774259955178422E+002	7.0666552E-001	-6.016011238247170E+000
1.774509955172107E+002	7.0617175E-001	-6.010284080654372E+000
1.774759955165791E+002	7.0569223E-001	-5.979739193916318E+000
1.775009955159476E+002	7.0514590E-001	-6.156647217273714E+000
1.775259955153160E+002	7.0465696E-001	-6.029375054687252E+000
1.775509955146845E+002	7.0414406E-001	-6.173829157352451E+000
1.775759955140529E+002	7.0367652E-001	-6.142647089809188E+000
1.776009955134214E+002	7.0318985E-001	-6.098102028369915E+000
1.776259955127898E+002	7.0268178E-001	-6.134374666213986E+000
1.776509955121583E+002	7.0212120E-001	-6.229828293323529E+000
1.776759955115267E+002	7.0166075E-001	-6.046556961536409E+000
1.777009955108952E+002	7.0121711E-001	-6.180828552395131E+000
1.777259955102636E+002	7.0062786E-001	-6.182737719863681E+000
1.777509955096320E+002	7.0013648E-001	-6.238101456314329E+000
1.777759955090005E+002	6.9964266E-001	-6.204373905658727E+000
1.778009955083689E+002	6.9917750E-001	-6.232374129146358E+000
1.778259955077374E+002	6.9862878E-001	-6.089829032570123E+000
1.778509955071058E+002	6.9812071E-001	-6.280737411975863E+000
1.778759955064743E+002	6.9766033E-001	-6.362827910780908E+000
1.779009955058427E+002	6.9711643E-001	-6.194192102253453E+000
1.779259955052112E+002	6.9665843E-001	-6.229192108958969E+000
1.779509955045796E+002	6.9610494E-001	-6.203101525157678E+000
1.779759955039481E+002	6.9567084E-001	-6.303646376579991E+000
1.780009955033165E+002	6.9517463E-001	-6.292828521728520E+000
1.780259955026850E+002	6.9460928E-001	-6.242555649280565E+000
1.780509955020534E+002	6.9415843E-001	-6.248283055126691E+000
1.780759955014219E+002	6.9365031E-001	-6.225373816639205E+000
1.781009955007903E+002	6.9320899E-001	-6.296646263003339E+000
1.781259955001588E+002	6.9267946E-001	-6.368554778248082E+000
1.781509954995272E+002	6.9212604E-001	-6.234283375591033E+000
1.781759954988956E+002	6.9172049E-001	-6.419463949799564E+000
1.782009954982641E+002	6.9116706E-001	-6.380009383559212E+000
1.782259954976325E+002	6.9064695E-001	-6.376191573143021E+000
1.782509954970010E+002	6.9018900E-001	-6.355827986598030E+000
1.782759954963694E+002	6.8963796E-001	-6.253373462855819E+000
1.783009954957379E+002	6.8917996E-001	-6.532099617123635E+000
1.783259954951063E+002	6.8866706E-001	-6.475463633239286E+000
1.783509954944748E+002	6.8813515E-001	-6.531463271975497E+000
1.783759954938432E+002	6.8764132E-001	-6.465282230973258E+000
1.784009954932117E+002	6.8715703E-001	-6.518100057244340E+000
1.784259954925801E+002	6.8665373E-001	-6.373009962737555E+000
1.784509954919486E+002	6.8614799E-001	-6.562645146250730E+000
1.784759954913170E+002	6.8564463E-001	-6.560736063122789E+000
1.785010954906829E+002	6.8515301E-001	-6.584902359311670E+000
1.785260954900514E+002	6.8464303E-001	-6.536736746112481E+000
1.785511954894173E+002	6.8420857E-001	-6.459554789066296E+000
1.785761954887857E+002	6.8368143E-001	-6.640281011760223E+000
1.786011954881542E+002	6.8316609E-001	-6.469099709391600E+000
1.786261954875226E+002	6.8266040E-001	-6.520645037293434E+000
1.786511954868911E+002	6.8212366E-001	-6.452554786205283E+000
1.786761954862595E+002	6.8171573E-001	-6.671462664902208E+000
1.787011954856280E+002	6.8114799E-001	-6.482463481724281E+000
1.787261954849964E+002	6.8066138E-001	-6.464645433425900E+000
1.787511954843649E+002	6.8012941E-001	-6.499645142555259E+000
1.787761954837333E+002	6.7967147E-001	-6.726825868487339E+000
1.788011954831018E+002	6.7921817E-001	-6.599554135799387E+000
1.788261954824702E+002	6.7867428E-001	-6.541645186245432E+000
1.788511954818387E+002	6.7814237E-001	-6.572826750874555E+000
1.788761954812071E+002	6.7767715E-001	-6.565826418399829E+000
1.789011954805756E+002	6.7714047E-001	-6.688644743263723E+000
1.789261954799440E+002	6.7670864E-001	-6.678462209999552E+000
1.789511954793124E+002	6.7615521E-001	-6.684189236164102E+000
1.789761954786809E+002	6.7569959E-001	-6.567099685072890E+000
1.790011954780493E+002	6.7514855E-001	-6.681007999777790E+000
1.790261954774178E+002	6.7468816E-001	-6.677826004326363E+000
1.790511954767862E+002	6.7419195E-001	-6.711552736163185E+000
1.790761954761547E+002	6.7363143E-001	-6.665098681449900E+000
1.791011954755231E+002	6.7317814E-001	-6.635826106071470E+000
1.791261954748916E+002	6.7263901E-001	-6.798734562098971E+000
1.791511954742600E+002	6.7212623E-001	-6.751007737815428E+000
1.791761954736285E+002	6.7169195E-001	-6.768189248740697E+000
1.792011954729969E+002	6.7109805E-001	-6.657462447285667E+000
1.792261954723654E+002	6.7072111E-001	-6.717917080223586E+000
1.792511954717338E+002	6.7015332E-001	-6.754189045429236E+000
1.792761954711023E+002	6.6965473E-001	-6.639008154273029E+000
1.793011954704707E+002	6.6919678E-001	-6.726189731955515E+000
1.793261954698391E+002	6.6866249E-001	-6.844552226364613E+000
1.793511954692076E+002	6.6824257E-001	-6.670189826488482E+000
1.793761954685760E+002	6.6771543E-001	-6.772643719017523E+000
1.794011954679445E+002	6.6718107E-001	-6.756734666526313E+000
1.794261954673129E+002	6.6661811E-001	-6.747825763523593E+000
1.794511954666814E+002	6.6613621E-001	-6.988369894027716E+000
1.794761954660498E+002	6.6565913E-001	-6.929188077151807E+000
