time/s,<Ewe>/V,I/mA
2707.305132,1.441647172,397.5458069
2707.405132,1.441651464,398.0231934
2707.505132,1.441631556,397.8004456
2707.605132,1.441593766,397.7049866
2707.705132,1.44157815,398.0231934
2707.805132,1.441518664,397.6731262
2707.905132,1.441502094,397.5458069
2708.005132,1.441540599,397.8640747
2708.105132,1.441597819,397.7367554
2708.205132,1.441652656,397.6731262
2708.305132,1.441708684,397.8959351
2708.405132,1.44181335,397.6412659
2708.505132,1.441895723,397.4503174
2708.605132,1.441913605,397.7686157
2708.705132,1.441895843,397.5458069
2708.805132,1.441906095,397.6731262
2708.905132,1.441895485,397.8640747
2709.005132,1.441889644,397.5139771
2709.105132,1.441910982,397.6731262
2709.205132,1.441969037,397.5139771
2709.305132,1.442008376,397.8640747
2709.405132,1.442035675,397.7049866
2709.505132,1.442106128,397.6412659
2709.605132,1.442068696,397.5139771
2709.705132,1.44200325,397.5776367
2709.805132,1.441949844,397.8322144
2709.905132,1.441935778,397.5458069
2710.005132,1.441923022,397.8322144
2710.105132,1.441895008,397.5776367
2710.205132,1.441931248,397.8322144
2710.305132,1.441905379,397.7367554
2710.405132,1.441896439,398.0868835
2710.505132,1.441896558,397.2593689
2710.605132,1.441908717,397.7367554
2710.705132,1.441916585,397.5458069
2710.805132,1.441903114,397.6412659
2710.905132,1.441895723,397.7367554
2711.005132,1.441913724,397.4503174
2711.105132,1.441927671,397.6094666
2711.205132,1.441936493,397.8004456
2711.305132,1.441925168,397.8004456
2711.405132,1.44191134,397.9595642
2711.505132,1.44188714,397.8004456
2711.605131,1.441910028,397.6412659
2711.705131,1.441945434,397.7049866
2711.805131,1.441988707,397.7686157
2711.905131,1.441976309,397.4821777
2712.005131,1.441954136,397.8004456
2712.105131,1.441935897,398.0231934
2712.205131,1.441909075,397.8004456
2712.305131,1.441879749,397.6094666
2712.405131,1.441871762,397.7686157
2712.505131,1.441906691,397.8959351
2712.605131,1.441896558,397.9595642
2712.705131,1.44186306,397.7049866
2712.805131,1.441842318,397.6412659
2712.905131,1.441833377,397.7686157
2713.005131,1.441838741,397.9595642
2713.105131,1.441879272,397.9277039
2713.205131,1.441875339,397.8640747
2713.305131,1.441876769,397.5458069
2713.405131,1.441919088,397.4503174
2713.505131,1.441969633,397.8322144
2713.605131,1.441988468,397.8640747
2713.705131,1.441984177,397.4503174
2713.805131,1.441968441,397.7367554
2713.905131,1.44192636,397.5458069
2714.005131,1.441898108,397.3866577
2714.105131,1.441854715,397.8640747
2714.205131,1.441869617,397.7686157
2714.305131,1.441839099,398.2778625
2714.405131,1.441839933,397.9595642
2714.505131,1.441864491,397.7686157
2714.605131,1.441879034,398.0231934
2714.705131,1.441853166,398.0231934
2714.805131,1.441812634,397.9277039
2714.905131,1.441814423,397.8640747
2715.005131,1.441801071,397.5139771
2715.105131,1.441826463,397.6731262
2715.205131,1.441844225,397.2593689
2715.305131,1.441913605,397.5458069
2715.405131,1.441979051,397.6412659
2715.505131,1.441962361,397.5458069
2715.605131,1.441996336,397.7367554
2715.705131,1.441916585,397.9914246
2715.805131,1.441903472,397.5458069
2715.905131,1.4418571,397.4503174
2716.005131,1.441866875,397.9277039
2716.105131,1.442147851,397.8640747
2716.205131,1.442089915,397.8640747
2716.305131,1.441995144,397.6412659
2716.405131,1.441952109,397.9914246
2716.505131,1.441912889,397.6731262
2716.605131,1.441904068,397.9277039
2716.705131,1.441870093,397.7049866
2716.805131,1.441831827,397.5139771
2716.905131,1.441830516,397.7367554
2717.005131,1.441818237,397.7049866
2717.105131,1.441825986,397.8004456
2717.205131,1.441832185,397.4184875
2717.305131,1.441790342,397.8322144
2717.405131,1.441790462,398.0868835
2717.505131,1.441812277,397.8959351
2717.605131,1.441806436,397.7686157
2717.705131,1.441811323,398.0550537
2717.805131,1.44182539,397.5458069
2717.905131,1.441828847,397.4821777
2718.005131,1.441855788,397.8004456
2718.105131,1.441870451,397.9277039
2718.205131,1.441882372,397.7686157
2718.305131,1.441887975,397.8959351
2718.405131,1.441862941,397.5139771
2718.505131,1.441861749,397.3230286
2718.605131,1.44183147,397.7367554
2718.705131,1.441841841,397.7686157
2718.805131,1.441848516,397.9595642
2718.905131,1.441840172,397.7049866
2719.005131,1.441829801,398.0550537
2719.105131,1.441851735,397.4184875
2719.205131,1.441908479,397.2275391
2719.305131,1.441938281,397.7367554
2719.405131,1.441945434,397.8640747
2719.505131,1.441934228,397.5776367
2719.605131,1.441937089,397.7686157
2719.705131,1.44191134,397.7686157
2719.805131,1.441895008,397.9595642
2719.905131,1.441889763,397.8004456
2720.005131,1.44190228,397.5139771
2720.105131,1.44189322,397.6094666
2720.205131,1.441893578,397.7686157
2720.305131,1.441868544,397.8640747
2720.405131,1.441894054,397.6094666
2720.505131,1.441944718,397.8640747
2720.605131,1.441986918,397.9914246
2720.705131,1.442009687,397.8640747
2720.805131,1.442014575,397.7686157
2720.905131,1.442011833,397.7367554
2721.005131,1.441984296,397.7686157
2721.105131,1.441970944,397.8959351
2721.205131,1.44198525,397.6412659
2721.305131,1.441988707,397.5458069
2721.405131,1.441992402,397.7367554
2721.505131,1.442033291,397.5776367
2721.605131,1.442025304,397.6094666
2721.705131,1.441995859,397.8640747
2721.805131,1.441959023,397.4503174
2721.905131,1.441912651,397.6731262
2722.005131,1.441917777,397.6731262
2722.105131,1.441908121,397.7049866
2722.205131,1.44192946,397.4503174
2722.305131,1.441945434,397.5458069
2722.405131,1.441925287,398.1505127
2722.505131,1.441938043,397.6412659
2722.605131,1.441944957,397.5458069
2722.705131,1.44198215,397.8959351
2722.805131,1.4419837,397.7367554
2722.905131,1.441987395,397.6731262
2723.005131,1.441993117,397.9914246
2723.105131,1.441976786,397.5458069
2723.205131,1.442020535,397.8322144
2723.305131,1.44201088,397.5458069
2723.405131,1.442004204,397.7686157
2723.505131,1.442034245,397.7049866
2723.605131,1.442012906,397.6094666
2723.705131,1.442008138,397.7686157
2723.805131,1.442045808,397.9277039
2723.905131,1.4420439,397.3866577
2724.005131,1.442030549,397.7686157
2724.105131,1.442044735,397.8004456
2724.205131,1.442082286,397.5776367
2724.305131,1.44212842,398.2141724
2724.405131,1.442130923,397.7049866
2724.505131,1.442147732,397.3548279
2724.605131,1.442156196,397.4821777
2724.705131,1.442144036,397.9914246
2724.805131,1.442140937,397.4184875
2724.905131,1.442148924,397.7367554
2725.005131,1.442150474,397.6094666
2725.105131,1.442173958,397.6731262
2725.205131,1.442207336,397.7367554
2725.305131,1.442222476,397.7049866
2725.405131,1.442188382,397.7686157
2725.505131,1.442168951,397.8640747
2725.605131,1.442192316,397.4503174
2725.705131,1.442192793,397.5458069
2725.805131,1.442181706,397.8959351
2725.905131,1.442224026,398.0231934
2726.005131,1.442261696,397.5139771
2726.105131,1.442460418,397.7367554
2726.205131,1.442800879,397.7049866
2726.305131,1.442643166,397.8322144
2726.405131,1.44243753,397.9595642
2726.505131,1.442303181,397.4184875
2726.605131,1.442224264,398.0868835
2726.705131,1.442155719,397.7686157
2726.805131,1.442116857,397.9595642
2726.905131,1.442076921,397.4821777
2727.005131,1.44209373,397.8004456
2727.105131,1.442088962,397.7049866
2727.205131,1.442075014,397.8640747
2727.305131,1.442070007,398.1187134
2727.405131,1.442099929,397.8004456
2727.505131,1.442103505,397.8640747
2727.605131,1.442112684,398.0868835
2727.705131,1.442148805,397.8322144
2727.805131,1.44218266,397.7049866
2727.905131,1.442206621,397.6731262
2728.005131,1.442238688,397.9277039
2728.105131,1.442204595,397.8959351
2728.205131,1.442191958,397.7049866
2728.305131,1.44220674,397.7049866
2728.405131,1.442132711,397.7686157
2728.505131,1.442101359,397.5458069
2728.605131,1.442106843,397.7367554
2728.705131,1.442124128,397.8004456
2728.805131,1.442129135,397.6412659
2728.905131,1.442132592,397.8959351
2729.005131,1.442177534,397.7367554
2729.105131,1.442159057,397.9595642
2729.205131,1.442125201,397.8004456
2729.305131,1.442140937,398.182373
2729.405131,1.442165375,397.7367554
2729.505131,1.442170382,397.4184875
2729.605131,1.442190886,397.6412659
2729.705131,1.442256331,397.5776367
2729.805131,1.442300797,397.6412659
2729.905131,1.442318678,398.0550537
2730.005131,1.442360282,397.8004456
2730.105131,1.442284346,397.7367554
2730.205131,1.442282915,397.8959351
2730.305131,1.442246437,398.1187134
2730.405131,1.442235827,398.1505127
2730.505131,1.442253232,397.8004456
2730.605131,1.442269802,398.0231934
2730.705131,1.442277789,397.9277039
2730.805131,1.442230225,397.5458069
2730.905131,1.442210793,397.8322144
2731.005131,1.442189097,397.9914246
2731.105131,1.442208171,398.0550537
2731.205131,1.442225695,397.4503174
2731.305131,1.442233324,397.6094666
2731.405131,1.442256689,397.6731262
2731.505131,1.442266464,397.9277039
2731.605131,1.442292452,397.7367554
2731.705131,1.4423244,397.6731262
2731.805131,1.442313671,397.8004456
2731.905131,1.442304134,397.5139771
2732.005131,1.44231832,397.6731262
2732.105131,1.44233501,398.0231934
2732.205131,1.442351818,397.9595642
2732.305131,1.44233048,397.7049866
2732.405131,1.442357063,397.7686157
2732.505131,1.442358851,397.7367554
2732.605131,1.442295313,397.6094666
2732.705131,1.442307115,397.8959351
2732.805131,1.44232595,397.9277039
2732.905131,1.442352891,397.8004456
2733.005131,1.442314148,397.6731262
2733.105131,1.442297459,397.6731262
2733.205131,1.442289948,397.4821777
2733.305131,1.442260861,398.0550537
2733.405131,1.442283869,397.5139771
2733.505131,1.44231987,398.2778625
2733.605131,1.442352772,397.9914246
2733.705131,1.442400932,398.182373
2733.805131,1.442395449,398.0550537
2733.905131,1.442352057,397.4184875
2734.005131,1.442346454,397.6412659
2734.105131,1.442340136,397.8640747
2734.205131,1.442353249,397.7367554
2734.305131,1.442304611,397.7367554
2734.405131,1.442263961,397.8959351
2734.505131,1.442242026,397.8959351
2734.605131,1.442268491,397.9595642
2734.705131,1.442275167,398.1505127
2734.805131,1.442293763,397.8322144
2734.905131,1.442355871,397.8322144
2735.005131,1.442409754,397.7686157
2735.105131,1.44240129,397.8004456
2735.205131,1.442378402,397.7686157
2735.305131,1.442338347,397.7049866
2735.405131,1.442327023,398.0868835
2735.505131,1.442311764,397.4184875
2735.605131,1.442303181,397.6094666
2735.705131,1.442283988,398.1187134
2735.805131,1.442299128,397.9595642
2735.905131,1.442339301,397.7686157
2736.005131,1.442361474,397.8640747
2736.105131,1.442369342,397.8004456
2736.205131,1.442446113,397.5776367
2736.305131,1.442438364,397.5776367
2736.405131,1.442433357,397.8322144
2736.505131,1.442415833,397.3548279
2736.605131,1.44238925,398.1505127
2736.705131,1.442402482,397.7686157
2736.805131,1.442438483,397.7686157
2736.905131,1.442409277,397.7686157
2737.005131,1.442417741,397.5458069
2737.105131,1.442409754,397.8322144
2737.205131,1.442451477,397.6731262
2737.305131,1.442432165,398.1187134
2737.405131,1.44243896,398.0231934
2737.505131,1.442467928,397.9595642
2737.605131,1.442466974,397.8322144
2737.705131,1.442505717,397.7686157
2737.805131,1.442540169,397.7049866
2737.905131,1.44251585,397.8959351
2738.005131,1.442496181,397.4184875
2738.105131,1.44243753,397.9595642
2738.205131,1.442417622,397.7686157
2738.305131,1.442400932,397.8322144
2738.405131,1.442386985,397.7367554
2738.505131,1.442398548,397.6731262
2738.605131,1.442404747,397.9914246
2738.705131,1.442423344,397.5776367
2738.805131,1.442490697,397.7367554
2738.905131,1.442512035,397.6094666
2739.005131,1.442506075,397.8640747
2739.105131,1.442442536,397.8004456
2739.205131,1.442403913,397.9595642
2739.305131,1.442377925,397.4184875
2739.405131,1.442391515,397.6094666
2739.505131,1.442368507,397.8322144
2739.605131,1.442375183,397.6412659
2739.705131,1.442397833,398.0868835
2739.805131,1.442409635,397.7049866
2739.905131,1.442454696,398.2460022
2740.005131,1.442481756,398.0231934
2740.105131,1.442460656,397.5458069
2740.205131,1.44248414,397.7049866
2740.305131,1.442483902,397.6412659
2740.405131,1.442477584,397.9914246
2740.505131,1.442476153,397.7049866
2740.605131,1.442472458,397.5776367
2740.705131,1.442452788,398.0231934
2740.805131,1.442476749,397.7049866
2740.905131,1.442865133,397.6094666
2741.005131,1.442808151,397.7686157
2741.105131,1.442685723,397.8959351
2741.205131,1.442569494,397.8004456
2741.305131,1.442504168,397.8322144
2741.405131,1.442470908,397.7686157
2741.505131,1.442456126,398.0231934
2741.605131,1.442447662,397.3230286
2741.705131,1.442425013,397.5139771
2741.805131,1.442427397,398.0231934
2741.905131,1.442434549,397.5139771
2742.005131,1.442448974,397.9595642
2742.105131,1.442468882,397.6094666
2742.205131,1.442484617,397.9277039
2742.305131,1.442437172,397.5776367
2742.405131,1.442444324,397.9277039
2742.505131,1.442466259,397.7367554
2742.605131,1.442459583,398.182373
2742.705131,1.442463875,397.5776367
2742.805131,1.44248426,397.9595642
2742.905131,1.44252193,397.8322144
2743.005131,1.442537308,397.4821777
2743.105131,1.442549467,397.8640747
2743.205131,1.442519784,397.7367554
2743.305131,1.442497373,397.7367554
2743.405131,1.442492962,398.0550537
2743.505131,1.442487001,397.8322144
2743.605131,1.442488194,397.6094666
2743.705131,1.442484856,397.8004456
2743.805131,1.44250536,397.6731262
2743.905131,1.442511916,397.9595642
2744.005131,1.442566395,397.8959351
2744.105131,1.442604899,397.8959351
2744.205131,1.442600369,397.7049866
2744.305131,1.442568779,397.5776367
2744.405131,1.442602158,397.7049866
2744.505131,1.44260478,397.7049866
2744.605131,1.442611814,397.4821777
2744.705131,1.442648649,398.182373
2744.805131,1.442650795,398.0231934
2744.905131,1.442657828,397.7686157
2745.005131,1.442654371,397.7049866
2745.105131,1.442639947,397.6412659
2745.205131,1.44265449,397.6731262
2745.305131,1.442604184,397.7367554
2745.405131,1.442589641,397.7049866
2745.505131,1.442594767,397.8959351
2745.605131,1.442600489,397.9277039
2745.705131,1.442611694,398.0231934
2745.805131,1.442617774,397.9595642
2745.905131,1.442572594,398.0550537
2746.005131,1.442600846,398.1505127
2746.105131,1.442586303,397.7049866
2746.205131,1.442578793,397.9277039
2746.305131,1.442560673,397.8322144
2746.405131,1.442549586,398.0231934
2746.505131,1.442574024,397.9595642
2746.605131,1.442561507,397.8640747
2746.705131,1.442570806,397.5139771
2746.805131,1.442643285,397.5776367
2746.905131,1.442622304,397.8004456
2747.005131,1.44263804,397.8004456
2747.105131,1.442629695,397.6412659
2747.205131,1.442640662,397.5458069
2747.305131,1.442649245,397.6731262
2747.405131,1.442624927,398.0550537
2747.505131,1.442623734,397.9595642
2747.605131,1.442650914,397.7367554
2747.705131,1.442686915,398.2141724
2747.805131,1.442698956,397.8959351
2747.905131,1.442655563,397.6094666
2748.005131,1.442667127,397.8004456
2748.105131,1.442669988,397.6412659
2748.205131,1.44269228,397.8322144
2748.305131,1.442699432,398.0231934
2748.405131,1.442713141,397.7049866
2748.505131,1.442784071,397.5458069
2748.605131,1.44275403,397.5139771
2748.705131,1.442776084,397.9277039
2748.805131,1.44274044,398.0231934
2748.905131,1.442719102,397.9277039
2749.005131,1.44270277,397.8959351
2749.105131,1.442718863,397.7049866
2749.205131,1.442718863,397.5139771
2749.305131,1.442749619,397.7367554
2749.405131,1.442772985,397.6731262
2749.505131,1.442788601,397.8004456
2749.605131,1.44279933,397.9595642
2749.705131,1.442875147,397.8322144
2749.805131,1.442914844,397.8004456
2749.905131,1.442929029,397.5139771
2750.005131,1.442933917,397.9595642
2750.105131,1.442919254,397.8640747
2750.205131,1.442869902,397.6094666
2750.305131,1.442797422,397.9277039
2750.405131,1.442767978,397.3866577
2750.505131,1.44279933,397.8322144
2750.605131,1.442797422,397.8322144
2750.705131,1.442790151,397.2593689
2750.805131,1.44280386,397.9277039
2750.905131,1.442786694,397.8004456
2751.005131,1.442782998,398.1187134
2751.105131,1.442828894,397.7686157
2751.20513,1.442927957,397.5776367
2751.30513,1.442972302,397.6094666
2751.40513,1.442975163,397.7049866
2751.50513,1.442949891,397.7367554
2751.60513,1.442940831,397.8959351
2751.70513,1.442899227,397.7686157
2751.80513,1.44289577,397.7367554
2751.90513,1.442866206,397.8640747
2752.00513,1.442869902,398.1505127
2752.10513,1.442848325,397.8959351
2752.20513,1.442867637,397.8004456
2752.30513,1.442947149,397.8004456
2752.40513,1.442933202,397.7049866
2752.50513,1.442911983,397.8322144
2752.60513,1.442970276,397.6094666
2752.70513,1.442970634,398.0231934
2752.80513,1.442956924,397.9914246
2752.90513,1.442967653,397.7049866
2753.00513,1.442963719,397.7049866
2753.10513,1.442992926,398.0550537
2753.20513,1.44303894,397.7367554
2753.30513,1.443083882,397.6412659
2753.40513,1.443064213,398.0231934
2753.50513,1.442997098,397.2593689
2753.60513,1.442963004,397.8004456
2753.70513,1.442954183,397.8640747
2753.80513,1.442944884,397.8959351
2753.90513,1.442954063,397.3866577
2754.00513,1.442939162,397.6731262
2754.10513,1.442961454,398.0231934
2754.20513,1.442967176,397.5139771
2754.30513,1.443222761,397.8959351
2754.40513,1.443380356,397.3866577
2754.50513,1.443250537,398.2141724
2754.60513,1.443153143,397.5776367
2754.70513,1.443084121,397.8004456
2754.80513,1.443031907,397.6731262
2754.90513,1.442984223,398.0868835
2755.00513,1.442984819,397.8322144
2755.10513,1.443016171,397.6731262
2755.20513,1.443029404,398.0231934
2755.30513,1.443028212,397.7686157
2755.40513,1.443021894,397.6094666
2755.50513,1.443040729,397.7367554
2755.60513,1.443067074,397.3230286
2755.70513,1.443073869,397.7367554
2755.80513,1.443051457,397.8322144
2755.90513,1.443054318,397.6731262
2756.00513,1.443075657,397.7686157
2756.10513,1.443102717,397.8004456
2756.20513,1.443140745,397.3230286
2756.30513,1.443228841,397.8004456
2756.40513,1.443255067,397.7049866
2756.50513,1.443243623,397.5776367
2756.60513,1.443220496,397.8004456
2756.70513,1.443149447,397.6731262
2756.80513,1.443098426,397.4503174
2756.90513,1.443090796,397.7049866
2757.00513,1.443073034,397.5458069
2757.10513,1.443084598,397.7367554
2757.20513,1.443103671,397.7367554
2757.30513,1.443095446,397.5458069
2757.40513,1.443088293,397.2911682
2757.50513,1.443094254,397.8959351
2757.60513,1.443121552,397.6094666
2757.70513,1.443117499,397.7367554
2757.80513,1.443131328,397.9914246
2757.90513,1.443176985,397.6731262
2758.00513,1.443250299,397.7367554
2758.10513,1.443284035,397.5139771
2758.20513,1.443348408,397.8640747
2758.30513,1.4433496,398.0868835
2758.40513,1.443352461,397.7049866
2758.50513,1.443333626,397.1956787
2758.60513,1.443281174,397.8959351
2758.70513,1.443246722,397.9595642
2758.80513,1.443244934,397.7049866
2758.90513,1.443250656,397.7686157
2759.00513,1.443208575,397.4184875
2759.10513,1.443222642,397.9595642
2759.20513,1.443222642,397.4821777
2759.30513,1.44323802,397.9595642
2759.40513,1.443254232,397.9277039
2759.50513,1.443260193,398.0550537
2759.60513,1.443319559,397.7686157
2759.70513,1.443351507,397.8959351
2759.80513,1.443363547,397.5458069
2759.90513,1.443335772,397.7686157
2760.00513,1.443327069,397.5776367
2760.10513,1.44333446,397.4821777
2760.20513,1.443332911,398.3415222
2760.30513,1.443324685,397.6412659
2760.40513,1.443319201,397.6094666
2760.50513,1.443329096,397.7049866
2760.60513,1.443315029,397.6412659
2760.70513,1.443332434,397.8640747
2760.80513,1.443330526,397.9595642
2760.90513,1.443340778,397.8959351
2761.00513,1.44335103,397.8004456
2761.10513,1.443355203,397.6412659
2761.20513,1.443372011,397.7686157
2761.30513,1.443435073,397.8640747
2761.40513,1.443411946,397.7367554
2761.50513,1.443447948,397.6094666
2761.60513,1.443435431,397.7049866
2761.70513,1.443408847,397.4821777
2761.80513,1.443395495,397.7367554
2761.90513,1.443394303,397.8322144
2762.00513,1.443397045,397.7049866
2762.10513,1.443386793,397.8322144
2762.20513,1.443425059,397.7367554
2762.30513,1.443440318,397.6731262
2762.40513,1.443428516,397.9277039
2762.50513,1.443399429,397.8004456
2762.60513,1.443375826,397.6412659
2762.70513,1.443359256,398.1187134
2762.80513,1.443373322,398.0231934
2762.90513,1.44337666,397.9277039
2763.00513,1.443372488,397.7367554
2763.10513,1.443364501,397.7686157
2763.20513,1.443370223,397.8959351
2763.30513,1.443369746,397.8322144
2763.40513,1.44340682,397.6094666
2763.50513,1.443406224,397.8322144
2763.60513,1.44341445,397.7367554
2763.70513,1.443417788,397.7367554
2763.80513,1.443445563,397.3230286
2763.90513,1.443486094,397.7686157
2764.00513,1.443532586,397.7686157
2764.10513,1.443557858,397.8322144
2764.20513,1.443578959,397.8004456
2764.30513,1.443569779,397.4184875
2764.40513,1.443531871,397.7049866
2764.50513,1.44349134,397.4821777
2764.60513,1.443447948,398.1505127
2764.70513,1.443418503,397.7049866
2764.80513,1.44340539,397.7367554
2764.90513,1.443400383,398.0231934
2765.00513,1.443434119,397.4184875
2765.10513,1.443457723,397.9914246
2765.20513,1.443452358,397.8322144
2765.30513,1.443450332,397.7049866
2765.40513,1.443443179,397.8640747
2765.50513,1.443622112,397.8959351
2765.60513,1.44385469,397.8322144
2765.70513,1.443734288,397.5458069
2765.80513,1.443683624,397.7686157
2765.90513,1.443650126,397.9914246
2766.00513,1.443586349,397.8640747
2766.10513,1.443525076,397.8640747
2766.20513,1.443558574,397.7367554
2766.30513,1.443550348,397.5458069
2766.40513,1.443511009,397.5776367
2766.50513,1.443543911,397.8322144
2766.60513,1.443630695,397.9595642
2766.70513,1.443690062,397.5776367
2766.80513,1.443748713,397.7686157
2766.90513,1.443778157,397.4503174
2767.00513,1.443763733,397.7367554
2767.10513,1.44374454,397.8959351
2767.20513,1.443708897,397.6412659
2767.30513,1.44370544,397.8959351
2767.40513,1.443716764,397.7049866
2767.50513,1.443698883,397.8322144
2767.60513,1.443701625,397.5776367
2767.70513,1.44367826,397.8004456
2767.80513,1.443636537,398.0868835
2767.90513,1.44363904,397.5776367
2768.00513,1.443657398,397.6094666
2768.10513,1.443647027,397.8640747
2768.20513,1.443667889,397.6731262
2768.30513,1.443663001,397.4821777
2768.40513,1.443669319,397.9277039
2768.50513,1.443721771,397.8640747
2768.60513,1.443746209,397.6094666
2768.70513,1.443738937,397.5776367
2768.80513,1.443697095,398.0868835
2768.90513,1.443668842,397.4184875
2769.00513,1.443701982,397.7686157
2769.10513,1.443765879,397.7367554
2769.20513,1.443835378,397.4821777
2769.30513,1.443855882,397.6094666
2769.40513,1.443830371,397.7686157
2769.50513,1.44381094,397.6731262
2769.60513,1.443784714,397.5458069
2769.70513,1.443765998,397.8322144
2769.80513,1.443691611,397.8004456
2769.90513,1.443665504,397.7367554
2770.00513,1.443681121,397.9595642
2770.10513,1.443677783,397.3866577
2770.20513,1.443628907,397.9914246
2770.30513,1.443637848,397.7049866
2770.40513,1.443637729,397.6094666
2770.50513,1.443642974,397.6412659
2770.60513,1.443673015,397.4503174
2770.70513,1.443710923,397.7049866
2770.80513,1.443724275,397.1956787
2770.90513,1.443730235,397.7686157
2771.00513,1.443723083,397.6094666
2771.10513,1.443732381,397.7367554
2771.20513,1.443795919,397.5776367
2771.30513,1.443804264,397.7049866
2771.40513,1.443770409,397.7367554
2771.50513,1.443751216,397.3866577
2771.60513,1.443782091,397.4821777
2771.70513,1.443833232,397.7686157
2771.80513,1.443837285,397.8322144
2771.90513,1.44385314,397.5139771
2772.00513,1.443856239,397.7367554
2772.10513,1.443844438,397.9277039
2772.20513,1.443825483,397.9277039
2772.30513,1.443785906,397.4821777
2772.40513,1.443781614,397.4503174
2772.50513,1.443775892,397.9277039
2772.60513,1.443763614,397.3866577
2772.70513,1.44379437,397.8322144
2772.80513,1.44381845,397.8322144
2772.90513,1.443822384,397.6731262
2773.00513,1.443800807,397.8322144
2773.10513,1.443827033,397.6412659
2773.20513,1.443842769,397.4821777
2773.30513,1.443837285,397.8004456
2773.40513,1.443842411,397.8322144
2773.50513,1.443924427,397.7686157
2773.60513,1.443941116,397.7049866
2773.70513,1.443938851,397.6094666
2773.80513,1.44394505,397.5458069
2773.90513,1.443902493,397.6412659
2774.00513,1.443909168,397.5139771
2774.10513,1.443894982,397.7367554
2774.20513,1.443930507,397.8959351
2774.30513,1.443959117,397.4503174
2774.40513,1.44399333,397.8004456
2774.50513,1.444007039,397.8959351
2774.60513,1.444009781,397.6412659
2774.70513,1.443977833,397.4821777
2774.80513,1.443965673,397.7367554
2774.90513,1.444014192,397.7049866
2775.00513,1.44402802,397.6412659
2775.10513,1.444027543,397.7686157
2775.20513,1.444029808,397.9277039
2775.30513,1.444032788,397.5776367
2775.40513,1.444058657,397.6094666
2775.50513,1.444052577,397.4184875
2775.60513,1.44404459,397.7367554
2775.70513,1.444051981,397.6094666
2775.80513,1.44404161,397.7049866
2775.90513,1.444036603,398.182373
2776.00513,1.444039464,397.6731262
2776.10513,1.444037795,397.8322144
2776.20513,1.444062352,397.5776367
2776.30513,1.444060087,397.7367554
2776.40513,1.444042444,397.6412659
2776.50513,1.444057703,397.8322144
2776.60513,1.444068193,397.8322144
2776.70513,1.44405055,398.2141724
2776.80513,1.444094062,397.6412659
2776.90513,1.44408679,397.8322144
2777.00513,1.444099545,397.5139771
2777.10513,1.444120407,397.8322144
2777.20513,1.444152117,398.2460022
2777.30513,1.444159031,397.4503174
2777.40513,1.444185734,397.8004456
2777.50513,1.444181681,397.4184875
2777.60513,1.444153547,397.5139771
2777.70513,1.444091916,397.8640747
2777.80513,1.444083095,397.8640747
2777.90513,1.444121122,397.7049866
2778.00513,1.444158196,397.7367554
2778.10513,1.444199443,397.7686157
2778.20513,1.44419539,397.5776367
2778.30513,1.444232702,397.2275391
2778.40513,1.4443084,397.6731262
2778.50513,1.444288373,397.8959351
2778.60513,1.444304705,397.6094666
2778.70513,1.444273114,397.4503174
2778.80513,1.444267392,397.5139771
2778.90513,1.444292068,397.4821777
2779.00513,1.444357395,397.7049866
2779.10513,1.444392085,397.8322144
2779.20513,1.444456339,397.7367554
2779.30513,1.444490075,397.8322144
2779.40513,1.444480181,397.5458069
2779.50513,1.444478273,397.5139771
2779.60513,1.444428205,397.6094666
2779.70513,1.444411755,397.9914246
2779.80513,1.444419622,397.8959351
2779.90513,1.444425702,397.8640747
2780.00513,1.444275737,397.7049866
2780.10513,1.443446636,397.8640747
2780.20513,1.442645073,397.7686157
2780.30513,1.44209969,397.6094666
2780.40513,1.44168365,397.7686157
2780.50513,1.441367269,397.9277039
2780.60513,1.441102386,397.7367554
2780.70513,1.440927982,397.8004456
2780.80513,1.440820813,397.5458069
2780.90513,1.440690994,397.4821777
2781.00513,1.440516233,397.7367554
2781.10513,1.440427184,397.6731262
2781.20513,1.440338969,397.4821777
2781.30513,1.440319777,397.6094666
2781.40513,1.440288186,397.9914246
2781.50513,1.440280199,397.8004456
2781.60513,1.440271258,397.4184875
2781.70513,1.440252542,397.8640747
2781.80513,1.440253139,397.6412659
2781.90513,1.440201879,397.9277039
2782.00513,1.440180421,397.6412659
2782.10513,1.440172195,398.0231934
2782.20513,1.440175414,397.9595642
2782.30513,1.440194368,397.8004456
2782.40513,1.440223813,397.7049866
2782.50513,1.440196753,397.8322144
2782.60513,1.440155506,397.8640747
2782.70513,1.440105557,397.9277039
2782.80513,1.440041184,397.5776367
2782.90513,1.440026999,397.5458069
2783.00513,1.439984083,397.5458069
2783.10513,1.439987302,397.8640747
2783.20513,1.439990044,397.9595642
2783.30513,1.440009832,397.7367554
2783.40513,1.440037131,397.9595642
2783.50513,1.440016389,397.7367554
2783.60513,1.440039039,397.9914246
2783.70513,1.44005537,397.5458069
2783.80513,1.440085411,397.6731262
2783.90513,1.4401021,397.5776367
2784.00513,1.440114379,397.5458069
2784.10513,1.440130115,397.6731262
2784.20513,1.440096259,398.1187134
2784.30513,1.44008255,397.8004456
2784.40513,1.440109134,397.9595642
2784.50513,1.440074682,397.4184875
2784.60513,1.44002521,397.8004456
2784.70513,1.440026522,397.7367554
2784.80513,1.440030575,397.7367554
2784.90513,1.440011859,397.8640747
