time/s	Ewe/V	I/mA	
1.640001558570075E+003	1.4838215E+000	3.4950137E+003
1.640101358567554E+003	1.4836116E+000	3.4966682E+003
1.640101558567549E+003	1.4789420E+000	3.0496885E+003
1.640201558565022E+003	1.4719704E+000	2.9961072E+003
1.640301558562496E+003	1.4719895E+000	2.9954707E+003
1.640401558559970E+003	1.4720658E+000	2.9967434E+003
1.640501558557444E+003	1.4720467E+000	2.9969980E+003
1.640601558554918E+003	1.4721231E+000	2.9945798E+003
1.640701558552391E+003	1.4721040E+000	2.9964890E+003
1.640801558549865E+003	1.4720467E+000	2.9963618E+003
1.640901558547339E+003	1.4722376E+000	2.9959800E+003
1.641001558544813E+003	1.4722757E+000	2.9972529E+003
1.641101558542287E+003	1.4721804E+000	2.9966162E+003
1.641201558539760E+003	1.4721613E+000	2.9963618E+003
1.641301558537234E+003	1.4720849E+000	2.9959800E+003
1.641401558534708E+003	1.4722376E+000	2.9952161E+003
1.641501558532182E+003	1.4722376E+000	2.9967434E+003
1.641601558529655E+003	1.4722757E+000	2.9953438E+003
1.641701558527129E+003	1.4723331E+000	2.9955981E+003
1.641801558524603E+003	1.4722948E+000	2.9959800E+003
1.641901558522077E+003	1.4724094E+000	2.9957253E+003
1.642001558519551E+003	1.4723903E+000	2.9957253E+003
1.642101558517024E+003	1.4724857E+000	2.9961072E+003
1.642201558514498E+003	1.4724666E+000	2.9958528E+003
1.642301558511972E+003	1.4725621E+000	2.9962344E+003
1.642401558509446E+003	1.4726956E+000	2.9950889E+003
1.642501558506920E+003	1.4725621E+000	2.9961072E+003
1.642601558504393E+003	1.4725811E+000	2.9962344E+003
1.642701558501867E+003	1.4724284E+000	2.9958528E+003
1.642801558499341E+003	1.4726384E+000	2.9968708E+003
1.642901558496815E+003	1.4724857E+000	2.9966162E+003
1.643001558494288E+003	1.4726765E+000	2.9950889E+003
1.643101558491762E+003	1.4727337E+000	2.9950889E+003
1.643201558489236E+003	1.4728864E+000	2.9955981E+003
1.643301558486710E+003	1.4728674E+000	2.9953438E+003
1.643401558484184E+003	1.4730201E+000	2.9966162E+003
1.643501558481657E+003	1.4731154E+000	2.9955981E+003
1.643601558479131E+003	1.4730582E+000	2.9954707E+003
1.643701558476605E+003	1.4730773E+000	2.9961072E+003
1.643801558474079E+003	1.4732109E+000	2.9961072E+003
1.643901558471553E+003	1.4731917E+000	2.9967434E+003
1.644001558469026E+003	1.4734399E+000	2.9969980E+003
1.644101558466500E+003	1.4733826E+000	2.9963618E+003
1.644201558463974E+003	1.4735544E+000	2.9950889E+003
1.644301558461448E+003	1.4734399E+000	2.9939436E+003
1.644401558458922E+003	1.4732872E+000	2.9955981E+003
1.644501558456395E+003	1.4733063E+000	2.9959800E+003
1.644601558453869E+003	1.4736116E+000	2.9957253E+003
1.644701558451343E+003	1.4734590E+000	2.9959800E+003
1.644801558448817E+003	1.4738024E+000	2.9961072E+003
1.644901558446290E+003	1.4737071E+000	2.9968708E+003
1.645001558443764E+003	1.4738597E+000	2.9958528E+003
1.645101558441238E+003	1.4739361E+000	2.9962344E+003
1.645201558438712E+003	1.4738597E+000	2.9969980E+003
1.645301558436186E+003	1.4741460E+000	2.9961072E+003
1.645401558433659E+003	1.4741269E+000	2.9948345E+003
1.645501558431133E+003	1.4740696E+000	2.9966162E+003
1.645601558428607E+003	1.4742032E+000	2.9961072E+003
1.645701558426081E+003	1.4741460E+000	2.9959800E+003
1.645801558423555E+003	1.4742795E+000	2.9948345E+003
1.645901558421028E+003	1.4741269E+000	2.9953438E+003
1.646001558418502E+003	1.4743559E+000	2.9945798E+003
1.646101558415976E+003	1.4743178E+000	2.9967434E+003
1.646201558413450E+003	1.4744513E+000	2.9947070E+003
1.646301558410923E+003	1.4746612E+000	2.9959800E+003
1.646401558408397E+003	1.4747949E+000	2.9963618E+003
1.646501558405871E+003	1.4747949E+000	2.9939436E+003
1.646601558403345E+003	1.4749093E+000	2.9949619E+003
1.646701558400819E+003	1.4749093E+000	2.9962344E+003
1.646801558398292E+003	1.4749666E+000	2.9949619E+003
1.646901558395766E+003	1.4749093E+000	2.9957253E+003
1.647001558393240E+003	1.4751765E+000	2.9964890E+003
1.647101558390714E+003	1.4751574E+000	2.9959800E+003
1.647201558388188E+003	1.4751002E+000	2.9954707E+003
1.647301558385661E+003	1.4752719E+000	2.9952161E+003
1.647401558383135E+003	1.4754246E+000	2.9962344E+003
1.647501558380609E+003	1.4754246E+000	2.9963618E+003
1.647601558378083E+003	1.4755772E+000	2.9963618E+003
1.647701558375556E+003	1.4755963E+000	2.9959800E+003
1.647801558373030E+003	1.4758062E+000	2.9964890E+003
1.647901558370504E+003	1.4757872E+000	2.9953438E+003
1.648001558367978E+003	1.4759589E+000	2.9972529E+003
1.648101558365452E+003	1.4759780E+000	2.9958528E+003
1.648201558362925E+003	1.4760543E+000	2.9955981E+003
1.648301558360399E+003	1.4761689E+000	2.9958528E+003
1.648401558357873E+003	1.4761689E+000	2.9972529E+003
1.648501558355347E+003	1.4761689E+000	2.9967434E+003
1.648601558352821E+003	1.4763025E+000	2.9953438E+003
1.648701558350294E+003	1.4762452E+000	2.9948345E+003
1.648801558347768E+003	1.4764551E+000	2.9958528E+003
1.648901558345242E+003	1.4764742E+000	2.9959800E+003
1.649001558342716E+003	1.4767414E+000	2.9963618E+003
1.649101558340190E+003	1.4767796E+000	2.9958528E+003
1.649201558337663E+003	1.4769704E+000	2.9958528E+003
1.649301558335137E+003	1.4771230E+000	2.9962344E+003
1.649401558332611E+003	1.4773329E+000	2.9967434E+003
1.649501558330085E+003	1.4775429E+000	2.9961072E+003
1.649601558327558E+003	1.4774666E+000	2.9959800E+003
1.649701558325032E+003	1.4776574E+000	2.9952161E+003
1.649801558322506E+003	1.4776193E+000	2.9980164E+003
1.649901558319980E+003	1.4775047E+000	2.9953438E+003
1.650001558317454E+003	1.4776384E+000	2.9952161E+003
1.650101558314927E+003	1.4778100E+000	2.9955981E+003
1.650201558312401E+003	1.4776765E+000	2.9967434E+003
1.650301558309875E+003	1.4778864E+000	2.9950889E+003
1.650401558307349E+003	1.4779818E+000	2.9963618E+003
1.650501558304823E+003	1.4781917E+000	2.9944526E+003
1.650601558302296E+003	1.4781345E+000	2.9953438E+003
1.650701558299770E+003	1.4784780E+000	2.9975071E+003
1.650801558297244E+003	1.4785925E+000	2.9968708E+003
1.650901558294718E+003	1.4787643E+000	2.9954707E+003
1.651001558292191E+003	1.4789551E+000	2.9958528E+003
1.651101558289665E+003	1.4790124E+000	2.9969980E+003
1.651201558287139E+003	1.4792032E+000	2.9952161E+003
1.651301558284613E+003	1.4793750E+000	2.9964890E+003
1.651401558282087E+003	1.4793941E+000	2.9975071E+003
1.651501558279560E+003	1.4794704E+000	2.9966162E+003
1.651601558277034E+003	1.4795657E+000	2.9969980E+003
1.651701558274508E+003	1.4796422E+000	2.9961072E+003
1.651801558271982E+003	1.4796422E+000	2.9949619E+003
1.651901558269456E+003	1.4799856E+000	2.9966162E+003
1.652001558266929E+003	1.4801574E+000	2.9949619E+003
1.652101558264403E+003	1.4802719E+000	2.9958528E+003
1.652201558261877E+003	1.4803292E+000	2.9958528E+003
1.652301558259351E+003	1.4805963E+000	2.9963618E+003
1.652401558256825E+003	1.4807109E+000	2.9959800E+003
1.652501558254298E+003	1.4808635E+000	2.9967434E+003
1.652601558251772E+003	1.4809208E+000	2.9959800E+003
1.652701558249246E+003	1.4813215E+000	2.9954707E+003
1.652801558246720E+003	1.4812452E+000	2.9968708E+003
1.652901558244193E+003	1.4814932E+000	2.9957253E+003
1.653001558241667E+003	1.4814742E+000	2.9954707E+003
1.653101558239141E+003	1.4815696E+000	2.9948345E+003
1.653201558236615E+003	1.4816841E+000	2.9958528E+003
1.653301558234089E+003	1.4817796E+000	2.9964890E+003
1.653401558231562E+003	1.4819703E+000	2.9966162E+003
1.653501558229036E+003	1.4821612E+000	2.9967434E+003
1.653601558226510E+003	1.4824666E+000	2.9966162E+003
1.653701558223984E+003	1.4825810E+000	2.9959800E+003
1.653801558221458E+003	1.4827528E+000	2.9968708E+003
1.653901558218931E+003	1.4829246E+000	2.9961072E+003
1.654001558216405E+003	1.4831154E+000	2.9972529E+003
1.654101558213879E+003	1.4833444E+000	2.9966162E+003
1.654201558211353E+003	1.4834017E+000	2.9957253E+003
1.654301558208826E+003	1.4836688E+000	2.9966162E+003
1.654401558206300E+003	1.4838215E+000	2.9962344E+003
1.654501558203774E+003	1.4838978E+000	2.9969980E+003
1.654601558201248E+003	1.4839360E+000	2.9973799E+003
1.654701558198722E+003	1.4842223E+000	2.9971252E+003
1.654801558196195E+003	1.4843940E+000	2.9958528E+003
1.654901558193669E+003	1.4844513E+000	2.9952161E+003
1.655001558191143E+003	1.4846612E+000	2.9968708E+003
1.655101558188617E+003	1.4849856E+000	2.9964890E+003
1.655201558186091E+003	1.4851574E+000	2.9964890E+003
1.655301558183564E+003	1.4851955E+000	2.9972529E+003
1.655401558181038E+003	1.4854054E+000	2.9958528E+003
1.655501558178512E+003	1.4856154E+000	2.9962344E+003
1.655601558175986E+003	1.4859207E+000	2.9967434E+003
1.655701558173459E+003	1.4860162E+000	2.9971252E+003
1.655801558170933E+003	1.4863787E+000	2.9955981E+003
1.655901558168407E+003	1.4863596E+000	2.9967434E+003
1.656001558165881E+003	1.4864169E+000	2.9955981E+003
1.656101558163355E+003	1.4866269E+000	2.9968708E+003
1.656201558160828E+003	1.4867604E+000	2.9953438E+003
1.656301558158302E+003	1.4868176E+000	2.9961072E+003
1.656401558155776E+003	1.4871802E+000	2.9959800E+003
1.656501558153250E+003	1.4872565E+000	2.9958528E+003
1.656601558150724E+003	1.4874665E+000	2.9963618E+003
1.656701558148197E+003	1.4876001E+000	2.9961072E+003
1.656801558145671E+003	1.4879627E+000	2.9955981E+003
1.656901558143145E+003	1.4879627E+000	2.9963618E+003
1.657001558140619E+003	1.4882108E+000	2.9967434E+003
1.657101558138093E+003	1.4884970E+000	2.9962344E+003
1.657201558135566E+003	1.4886879E+000	2.9972529E+003
1.657301558133040E+003	1.4888787E+000	2.9964890E+003
1.657401558130514E+003	1.4890313E+000	2.9978892E+003
1.657501558127988E+003	1.4891649E+000	2.9958528E+003
1.657601558125461E+003	1.4892222E+000	2.9953438E+003
1.657701558122935E+003	1.4893177E+000	2.9964890E+003
1.657801558120409E+003	1.4895657E+000	2.9958528E+003
1.657901558117883E+003	1.4897947E+000	2.9968708E+003
1.658001558115357E+003	1.4901574E+000	2.9961072E+003
1.658101558112830E+003	1.4903100E+000	2.9962344E+003
1.658201558110304E+003	1.4904817E+000	2.9959800E+003
1.658301558107778E+003	1.4906917E+000	2.9957253E+003
1.658401558105252E+003	1.4909207E+000	2.9949619E+003
1.658501558102726E+003	1.4911687E+000	2.9967434E+003
1.658601558100199E+003	1.4914359E+000	2.9955981E+003
1.658701558097673E+003	1.4914168E+000	2.9952161E+003
1.658801558095147E+003	1.4916841E+000	2.9962344E+003
1.658901558092621E+003	1.4918367E+000	2.9931797E+003
1.659001558090094E+003	1.4916841E+000	2.9963618E+003
1.659101558087568E+003	1.4918940E+000	2.9975071E+003
1.659201558085042E+003	1.4920466E+000	2.9963618E+003
1.659301558082516E+003	1.4922184E+000	2.9958528E+003
1.659401558079990E+003	1.4925237E+000	2.9966162E+003
1.659501558077463E+003	1.4926573E+000	2.9958528E+003
1.659601558074937E+003	1.4928863E+000	2.9959800E+003
1.659701558072411E+003	1.4930009E+000	2.9961072E+003
1.659801558069885E+003	1.4931153E+000	2.9945798E+003
1.659901558067359E+003	1.4933825E+000	2.9959800E+003
1.660001558064832E+003	1.4936497E+000	2.9966162E+003
1.660101558062306E+003	1.4936688E+000	2.9957253E+003
1.660201558059780E+003	1.4938595E+000	2.9955981E+003
1.660301558057254E+003	1.4938787E+000	2.9959800E+003
1.660401558054728E+003	1.4940886E+000	2.9961072E+003
1.660501558052201E+003	1.4941077E+000	2.9967434E+003
1.660601558049675E+003	1.4942603E+000	2.9967434E+003
1.660701558047149E+003	1.4946039E+000	2.9962344E+003
1.660801558044623E+003	1.4946229E+000	2.9962344E+003
1.660901558042096E+003	1.4947757E+000	2.9957253E+003
1.661001558039570E+003	1.4947757E+000	2.9952161E+003
1.661101558037044E+003	1.4949092E+000	2.9962344E+003
1.661201558034518E+003	1.4950809E+000	2.9957253E+003
1.661301558031992E+003	1.4952337E+000	2.9966162E+003
1.661401558029465E+003	1.4956726E+000	2.9954707E+003
1.661501558026939E+003	1.4957489E+000	2.9957253E+003
1.661601558024413E+003	1.4960734E+000	2.9957253E+003
1.661701558021887E+003	1.4961878E+000	2.9955981E+003
1.661801558019361E+003	1.4962832E+000	2.9954707E+003
1.661901558016834E+003	1.4962069E+000	2.9961072E+003
1.662001558014308E+003	1.4963596E+000	2.9964890E+003
1.662101558011782E+003	1.4963214E+000	2.9962344E+003
1.662201558009256E+003	1.4965695E+000	2.9958528E+003
1.662301558006729E+003	1.4965314E+000	2.9963618E+003
1.662401558004203E+003	1.4968176E+000	2.9953438E+003
1.662501558001677E+003	1.4967413E+000	2.9968708E+003
1.662601557999151E+003	1.4971802E+000	2.9954707E+003
1.662701557996625E+003	1.4970275E+000	2.9964890E+003
1.662801557994098E+003	1.4972756E+000	2.9983982E+003
1.662901557991572E+003	1.4974664E+000	2.9966162E+003
1.663001557989046E+003	1.4975809E+000	2.9973799E+003
1.663101557986520E+003	1.4976192E+000	2.9952161E+003
1.663201557983994E+003	1.4976954E+000	2.9961072E+003
1.663301557981467E+003	1.4978672E+000	2.9950889E+003
1.663401557978941E+003	1.4977336E+000	2.9973799E+003
1.663501557976415E+003	1.4980198E+000	2.9961072E+003
1.663601557973889E+003	1.4981153E+000	2.9961072E+003
1.663701557971362E+003	1.4980389E+000	2.9968708E+003
1.663801557968836E+003	1.4982107E+000	2.9962344E+003
1.663901557966310E+003	1.4983443E+000	2.9961072E+003
1.664001557963784E+003	1.4985161E+000	2.9959800E+003
1.664101557961258E+003	1.4986877E+000	2.9938164E+003
1.664201557958731E+003	1.4986877E+000	2.9966162E+003
1.664301557956205E+003	1.4989550E+000	2.9966162E+003
1.664401557953679E+003	1.4988786E+000	2.9961072E+003
1.664501557951153E+003	1.4991267E+000	2.9955981E+003
1.664601557948627E+003	1.4990885E+000	2.9950889E+003
1.664701557946100E+003	1.4992412E+000	2.9962344E+003
1.664801557943574E+003	1.4992031E+000	2.9966162E+003
1.664901557941048E+003	1.4993366E+000	2.9968708E+003
1.665001557938522E+003	1.4991459E+000	2.9962344E+003
1.665101557935996E+003	1.4993749E+000	2.9967434E+003
1.665201557933469E+003	1.4993939E+000	2.9961072E+003
1.665301557930943E+003	1.4993749E+000	2.9954707E+003
1.665401557928417E+003	1.4996229E+000	2.9966162E+003
1.665501557925891E+003	1.4997755E+000	2.9945798E+003
1.665601557923364E+003	1.4997946E+000	2.9947070E+003
1.665701557920838E+003	1.4999282E+000	2.9959800E+003
1.665801557918312E+003	1.5001572E+000	2.9962344E+003
1.665901557915786E+003	1.5001954E+000	2.9948345E+003
1.666001557913260E+003	1.5002909E+000	2.9952161E+003
1.666101557910733E+003	1.5003099E+000	2.9949619E+003
1.666201557908207E+003	1.5001954E+000	2.9963618E+003
1.666301557905681E+003	1.5002527E+000	2.9966162E+003
1.666401557903155E+003	1.5003290E+000	2.9961072E+003
1.666501557900629E+003	1.5001572E+000	2.9961072E+003
1.666601557898102E+003	1.5002145E+000	2.9950889E+003
1.666701557895576E+003	1.5003672E+000	2.9967434E+003
1.666801557893050E+003	1.5004625E+000	2.9961072E+003
1.666901557890524E+003	1.5005389E+000	2.9953438E+003
1.667001557887997E+003	1.5008061E+000	2.9967434E+003
1.667101557885471E+003	1.5007679E+000	2.9957253E+003
1.667201557882945E+003	1.5009779E+000	2.9969980E+003
1.667301557880419E+003	1.5009779E+000	2.9945798E+003
1.667401557877893E+003	1.5009588E+000	2.9961072E+003
1.667501557875366E+003	1.5012450E+000	2.9961072E+003
1.667601557872840E+003	1.5011114E+000	2.9959800E+003
1.667701557870314E+003	1.5012069E+000	2.9983982E+003
1.667801557867788E+003	1.5010923E+000	2.9958528E+003
1.667901557865262E+003	1.5010732E+000	2.9966162E+003
1.668001557862735E+003	1.5012069E+000	2.9963618E+003
1.668101557860209E+003	1.5011114E+000	2.9947070E+003
1.668201557857683E+003	1.5013596E+000	2.9962344E+003
1.668301557855157E+003	1.5013022E+000	2.9967434E+003
1.668401557852631E+003	1.5014740E+000	2.9958528E+003
1.668501557850104E+003	1.5017602E+000	2.9983982E+003
1.668601557847578E+003	1.5015886E+000	2.9971252E+003
1.668701557845052E+003	1.5018176E+000	2.9962344E+003
1.668801557842526E+003	1.5018748E+000	2.9952161E+003
1.668901557839999E+003	1.5019892E+000	2.9952161E+003
1.669001557837473E+003	1.5019892E+000	2.9967434E+003
1.669101557834947E+003	1.5018939E+000	2.9958528E+003
1.669201557832421E+003	1.5020084E+000	2.9959800E+003
1.669301557829895E+003	1.5018748E+000	2.9954707E+003
1.669401557827368E+003	1.5018748E+000	2.9966162E+003
1.669501557824842E+003	1.5020466E+000	2.9950889E+003
1.669601557822316E+003	1.5020275E+000	2.9950889E+003
1.669701557819790E+003	1.5022374E+000	2.9971252E+003
1.669801557817264E+003	1.5023328E+000	2.9973799E+003
1.669901557814737E+003	1.5022756E+000	2.9968708E+003
1.670001557812211E+003	1.5023900E+000	2.9962344E+003
1.670101557809685E+003	1.5026572E+000	2.9971252E+003
1.670201557807159E+003	1.5026954E+000	2.9955981E+003
1.670301557804632E+003	1.5028671E+000	2.9967434E+003
1.670401557802106E+003	1.5028671E+000	2.9955981E+003
1.670501557799580E+003	1.5028480E+000	2.9963618E+003
1.670601557797054E+003	1.5028480E+000	2.9959800E+003
1.670701557794528E+003	1.5030580E+000	2.9948345E+003
1.670801557792001E+003	1.5030961E+000	2.9957253E+003
1.670901557789475E+003	1.5030961E+000	2.9971252E+003
1.671001557786949E+003	1.5029817E+000	2.9976345E+003
1.671101557784423E+003	1.5028480E+000	2.9958528E+003
1.671201557781897E+003	1.5029817E+000	2.9962344E+003
1.671301557779370E+003	1.5029244E+000	2.9961072E+003
1.671401557776844E+003	1.5029817E+000	2.9962344E+003
1.671501557774318E+003	1.5031153E+000	2.9958528E+003
1.671601557771792E+003	1.5032297E+000	2.9958528E+003
1.671701557769265E+003	1.5033060E+000	2.9955981E+003
1.671801557766739E+003	1.5035350E+000	2.9948345E+003
1.671901557764213E+003	1.5034397E+000	2.9957253E+003
1.672001557761687E+003	1.5036687E+000	2.9977615E+003
1.672101557759161E+003	1.5036114E+000	2.9966162E+003
1.672201557756634E+003	1.5035924E+000	2.9971252E+003
1.672301557754108E+003	1.5034587E+000	2.9962344E+003
1.672401557751582E+003	1.5034015E+000	2.9962344E+003
1.672501557749056E+003	1.5034969E+000	2.9961072E+003
1.672601557746530E+003	1.5034397E+000	2.9953438E+003
1.672701557744003E+003	1.5033634E+000	2.9961072E+003
1.672801557741477E+003	1.5032679E+000	2.9966162E+003
1.672901557738951E+003	1.5034206E+000	2.9961072E+003
1.673001557736425E+003	1.5035160E+000	2.9955981E+003
1.673101557733899E+003	1.5035350E+000	2.9964890E+003
1.673201557731372E+003	1.5035733E+000	2.9949619E+003
1.673301557728846E+003	1.5036496E+000	2.9953438E+003
1.673401557726320E+003	1.5036687E+000	2.9968708E+003
1.673501557723794E+003	1.5037450E+000	2.9952161E+003
1.673601557721267E+003	1.5039167E+000	2.9972529E+003
1.673701557718741E+003	1.5039932E+000	2.9955981E+003
1.673801557716215E+003	1.5039932E+000	2.9958528E+003
1.673901557713689E+003	1.5039549E+000	2.9976345E+003
1.674001557711163E+003	1.5040313E+000	2.9952161E+003
1.674101557708636E+003	1.5040313E+000	2.9950889E+003
1.674201557706110E+003	1.5040694E+000	2.9953438E+003
1.674301557703584E+003	1.5039167E+000	2.9950889E+003
1.674401557701058E+003	1.5039740E+000	2.9957253E+003
1.674501557698532E+003	1.5041648E+000	2.9975071E+003
1.674601557696005E+003	1.5041076E+000	2.9963618E+003
1.674701557693479E+003	1.5042031E+000	2.9971252E+003
1.674801557690953E+003	1.5042794E+000	2.9966162E+003
1.674901557688427E+003	1.5043175E+000	2.9962344E+003
1.675001557685900E+003	1.5044893E+000	2.9964890E+003
1.675101557683374E+003	1.5044512E+000	2.9954707E+003
1.675201557680848E+003	1.5044512E+000	2.9962344E+003
1.675301557678322E+003	1.5044512E+000	2.9964890E+003
1.675401557675796E+003	1.5045465E+000	2.9968708E+003
1.675501557673269E+003	1.5043938E+000	2.9959800E+003
1.675601557670743E+003	1.5043366E+000	2.9952161E+003
1.675701557668217E+003	1.5043175E+000	2.9963618E+003
1.675801557665691E+003	1.5044893E+000	2.9955981E+003
1.675901557663165E+003	1.5043557E+000	2.9941980E+003
1.676001557660638E+003	1.5046420E+000	2.9953438E+003
1.676101557658112E+003	1.5045656E+000	2.9963618E+003
1.676201557655586E+003	1.5045847E+000	2.9955981E+003
1.676301557653060E+003	1.5046992E+000	2.9967434E+003
1.676401557650534E+003	1.5049092E+000	2.9962344E+003
1.676501557648007E+003	1.5048518E+000	2.9962344E+003
1.676601557645481E+003	1.5048901E+000	2.9952161E+003
1.676701557642955E+003	1.5050045E+000	2.9962344E+003
1.676801557640429E+003	1.5050427E+000	2.9975071E+003
1.676901557637902E+003	1.5050809E+000	2.9962344E+003
1.677001557635376E+003	1.5051572E+000	2.9968708E+003
1.677101557632850E+003	1.5048327E+000	2.9947070E+003
1.677201557630324E+003	1.5050427E+000	2.9950889E+003
1.677301557627798E+003	1.5048901E+000	2.9954707E+003
1.677401557625271E+003	1.5049092E+000	2.9966162E+003
1.677501557622745E+003	1.5051000E+000	2.9961072E+003
1.677601557620219E+003	1.5050427E+000	2.9966162E+003
1.677701557617693E+003	1.5052717E+000	2.9959800E+003
1.677801557615167E+003	1.5052717E+000	2.9944526E+003
1.677901557612640E+003	1.5052907E+000	2.9953438E+003
1.678001557610114E+003	1.5053290E+000	2.9957253E+003
1.678101557607588E+003	1.5055389E+000	2.9947070E+003
1.678201557605062E+003	1.5053672E+000	2.9963618E+003
1.678301557602535E+003	1.5055580E+000	2.9975071E+003
1.678401557600009E+003	1.5054625E+000	2.9950889E+003
1.678501557597483E+003	1.5055389E+000	2.9963618E+003
1.678601557594957E+003	1.5053290E+000	2.9967434E+003
1.678701557592431E+003	1.5053481E+000	2.9969980E+003
1.678801557589904E+003	1.5051763E+000	2.9968708E+003
1.678901557587378E+003	1.5052526E+000	2.9961072E+003
1.679001557584852E+003	1.5052335E+000	2.9955981E+003
1.679101557582326E+003	1.5054625E+000	2.9968708E+003
1.679201557579800E+003	1.5056534E+000	2.9948345E+003
1.679301557577273E+003	1.5057106E+000	2.9968708E+003
1.679401557574747E+003	1.5057106E+000	2.9955981E+003
1.679501557572221E+003	1.5058252E+000	2.9955981E+003
1.679601557569695E+003	1.5057679E+000	2.9966162E+003
1.679701557567168E+003	1.5057297E+000	2.9967434E+003
1.679801557564642E+003	1.5057297E+000	2.9961072E+003
1.679901557562116E+003	1.5053862E+000	2.9961072E+003
1.680001557559590E+003	1.5053862E+000	2.9950889E+003
1.680101557557064E+003	1.5055389E+000	2.9958528E+003
1.680201557554537E+003	1.5056534E+000	2.9958528E+003
1.680301557552011E+003	1.5056152E+000	2.9961072E+003
1.680401557549485E+003	1.5055771E+000	2.9958528E+003
1.680501557546959E+003	1.5057679E+000	2.9963618E+003
1.680601557544433E+003	1.5058824E+000	2.9957253E+003
1.680701557541906E+003	1.5057870E+000	2.9953438E+003
1.680801557539380E+003	1.5059969E+000	2.9962344E+003
1.680901557536854E+003	1.5059396E+000	2.9966162E+003
1.681001557534328E+003	1.5059779E+000	2.9948345E+003
1.681101557531802E+003	1.5059587E+000	2.9962344E+003
1.681201557529275E+003	1.5059205E+000	2.9976345E+003
1.681301557526749E+003	1.5060351E+000	2.9962344E+003
1.681401557524223E+003	1.5058633E+000	2.9963618E+003
1.681501557521697E+003	1.5060351E+000	2.9959800E+003
1.681601557519170E+003	1.5060542E+000	2.9969980E+003
1.681701557516644E+003	1.5060732E+000	2.9966162E+003
1.681801557514118E+003	1.5061305E+000	2.9968708E+003
1.681901557511592E+003	1.5061495E+000	2.9955981E+003
1.682001557509066E+003	1.5062832E+000	2.9961072E+003
1.682101557506539E+003	1.5061878E+000	2.9947070E+003
1.682201557504013E+003	1.5064168E+000	2.9972529E+003
1.682301557501487E+003	1.5064931E+000	2.9968708E+003
1.682401557498961E+003	1.5067602E+000	2.9948345E+003
1.682501557496435E+003	1.5065885E+000	2.9968708E+003
1.682601557493908E+003	1.5066075E+000	2.9959800E+003
1.682701557491382E+003	1.5065694E+000	2.9950889E+003
1.682801557488856E+003	1.5062832E+000	2.9957253E+003
1.682901557486330E+003	1.5063595E+000	2.9962344E+003
1.683001557483803E+003	1.5061114E+000	2.9975071E+003
1.683101557481277E+003	1.5063213E+000	2.9966162E+003
1.683201557478751E+003	1.5064168E+000	2.9961072E+003
1.683301557476225E+003	1.5063976E+000	2.9958528E+003
1.683401557473699E+003	1.5065503E+000	2.9964890E+003
1.683501557471172E+003	1.5065312E+000	2.9955981E+003
1.683601557468646E+003	1.5066649E+000	2.9955981E+003
1.683701557466120E+003	1.5067793E+000	2.9961072E+003
1.683801557463594E+003	1.5066839E+000	2.9966162E+003
1.683901557461068E+003	1.5067793E+000	2.9967434E+003
1.684001557458541E+003	1.5066458E+000	2.9964890E+003
1.684101557456015E+003	1.5068748E+000	2.9973799E+003
1.684201557453489E+003	1.5067030E+000	2.9963618E+003
1.684301557450963E+003	1.5067984E+000	2.9958528E+003
1.684401557448437E+003	1.5066649E+000	2.9959800E+003
1.684501557445910E+003	1.5065885E+000	2.9962344E+003
1.684601557443384E+003	1.5066458E+000	2.9958528E+003
1.684701557440858E+003	1.5066839E+000	2.9958528E+003
1.684801557438332E+003	1.5067221E+000	2.9961072E+003
1.684901557435805E+003	1.5067221E+000	2.9980164E+003
1.685001557433279E+003	1.5067221E+000	2.9958528E+003
1.685101557430753E+003	1.5070465E+000	2.9966162E+003
1.685201557428227E+003	1.5070465E+000	2.9980164E+003
1.685301557425701E+003	1.5069511E+000	2.9969980E+003
1.685401557423174E+003	1.5071419E+000	2.9955981E+003
1.685501557420648E+003	1.5073328E+000	2.9947070E+003
1.685601557418122E+003	1.5071992E+000	2.9962344E+003
1.685701557415596E+003	1.5074663E+000	2.9969980E+003
1.685801557413070E+003	1.5074854E+000	2.9954707E+003
1.685901557410543E+003	1.5074663E+000	2.9962344E+003
1.686001557408017E+003	1.5074854E+000	2.9964890E+003
1.686101557405491E+003	1.5075237E+000	2.9959800E+003
1.686201557402965E+003	1.5072755E+000	2.9958528E+003
1.686301557400438E+003	1.5075046E+000	2.9954707E+003
1.686401557397912E+003	1.5075427E+000	2.9954707E+003
1.686501557395386E+003	1.5075999E+000	2.9964890E+003
1.686601557392860E+003	1.5076572E+000	2.9964890E+003
1.686701557390334E+003	1.5078671E+000	2.9948345E+003
1.686801557387807E+003	1.5076190E+000	2.9958528E+003
1.686901557385281E+003	1.5077144E+000	2.9975071E+003
1.687001557382755E+003	1.5078099E+000	2.9949619E+003
1.687101557380229E+003	1.5078671E+000	2.9959800E+003
1.687201557377703E+003	1.5079052E+000	2.9959800E+003
1.687301557375176E+003	1.5075999E+000	2.9962344E+003
1.687401557372650E+003	1.5076953E+000	2.9957253E+003
1.687501557370124E+003	1.5077336E+000	2.9958528E+003
1.687601557367598E+003	1.5074663E+000	2.9981436E+003
1.687701557365071E+003	1.5065885E+000	2.9966162E+003
1.687801557362545E+003	1.5058061E+000	2.9955981E+003
1.687901557360019E+003	1.5053481E+000	2.9964890E+003
1.688001557357493E+003	1.5050045E+000	2.9971252E+003
